timestamp,hour,day_of_week,month,temperature,humidity,wind_speed,cloud_cover,rainfall,weather_condition
2024-07-25 11:00:00,11,3,7,35.49,64.11,14.29,40.01,0.0,Partly Cloudy
2024-07-25 12:00:00,12,3,7,37.47,75.95,19.38,19.05,0.0,Clear
2024-07-25 13:00:00,13,3,7,35.36,71.96,11.18,22.23,0.0,Clear
2024-07-25 14:00:00,14,3,7,34.43,75.47,18.92,36.48,0.0,Clear
2024-07-25 15:00:00,15,3,7,31.76,69.98,16.29,40.64,4.35,Light Rain
2024-07-25 16:00:00,16,3,7,33.0,79.65,15.66,45.18,0.0,Partly Cloudy
2024-07-25 17:00:00,17,3,7,32.82,82.43,23.0,55.83,0.0,Partly Cloudy
2024-07-25 18:00:00,18,3,7,32.88,76.83,3.74,15.93,0.0,Clear
2024-07-25 19:00:00,19,3,7,31.83,76.27,14.97,56.3,0.0,Partly Cloudy
2024-07-25 20:00:00,20,3,7,27.02,79.85,3.57,63.72,0.0,Partly Cloudy
2024-07-25 21:00:00,21,3,7,30.71,68.49,12.16,39.72,0.0,Clear
2024-07-25 22:00:00,22,3,7,27.99,83.47,1.02,63.98,0.0,Partly Cloudy
2024-07-25 23:00:00,23,3,7,26.92,79.86,5.32,58.46,0.0,Partly Cloudy
2024-07-26 00:00:00,0,4,7,29.33,83.55,11.79,32.27,0.0,Clear
2024-07-26 01:00:00,1,4,7,26.62,72.29,8.76,20.24,0.0,Clear
2024-07-26 02:00:00,2,4,7,27.66,82.84,23.07,79.46,0.0,Cloudy
2024-07-26 03:00:00,3,4,7,28.89,72.82,23.62,75.59,0.02,Light Rain
2024-07-26 04:00:00,4,4,7,31.53,72.35,11.21,50.46,0.0,Partly Cloudy
2024-07-26 05:00:00,5,4,7,29.29,72.47,19.74,54.34,0.0,Partly Cloudy
2024-07-26 06:00:00,6,4,7,29.8,77.94,1.54,46.1,0.0,Partly Cloudy
2024-07-26 07:00:00,7,4,7,30.03,60.84,24.93,17.41,0.0,Clear
2024-07-26 08:00:00,8,4,7,31.7,64.14,7.16,12.36,0.0,Clear
2024-07-26 09:00:00,9,4,7,32.16,72.4,20.86,7.11,0.0,Clear
2024-07-26 10:00:00,10,4,7,35.16,70.39,11.16,28.88,0.0,Clear
2024-07-26 11:00:00,11,4,7,31.34,69.01,0.95,29.85,0.0,Clear
2024-07-26 12:00:00,12,4,7,34.26,77.62,8.59,27.62,0.0,Clear
2024-07-26 13:00:00,13,4,7,36.62,68.7,20.59,61.55,0.0,Partly Cloudy
2024-07-26 14:00:00,14,4,7,32.83,68.44,9.88,47.18,0.0,Partly Cloudy
2024-07-26 15:00:00,15,4,7,35.44,70.45,7.91,9.12,0.0,Clear
2024-07-26 16:00:00,16,4,7,35.1,70.96,23.58,24.04,0.0,Clear
2024-07-26 17:00:00,17,4,7,28.85,79.87,1.41,82.13,0.0,Cloudy
2024-07-26 18:00:00,18,4,7,30.03,78.29,8.73,19.44,0.0,Clear
2024-07-26 19:00:00,19,4,7,29.4,76.98,7.55,31.09,0.0,Clear
2024-07-26 20:00:00,20,4,7,29.92,73.6,17.22,29.78,0.0,Clear
2024-07-26 21:00:00,21,4,7,25.27,84.3,17.47,42.07,0.0,Partly Cloudy
2024-07-26 22:00:00,22,4,7,30.48,70.28,8.85,49.97,0.0,Partly Cloudy
2024-07-26 23:00:00,23,4,7,29.38,78.37,5.84,44.78,0.0,Partly Cloudy
2024-07-27 00:00:00,0,5,7,25.57,84.68,19.92,33.12,0.0,Clear
2024-07-27 01:00:00,1,5,7,25.43,82.51,18.68,35.17,0.0,Clear
2024-07-27 02:00:00,2,5,7,26.54,80.7,7.8,79.03,0.0,Cloudy
2024-07-27 03:00:00,3,5,7,26.19,80.58,16.32,25.12,0.0,Clear
2024-07-27 04:00:00,4,5,7,32.23,74.22,9.38,55.27,0.0,Partly Cloudy
2024-07-27 05:00:00,5,5,7,31.09,66.16,14.33,42.08,0.0,Partly Cloudy
2024-07-27 06:00:00,6,5,7,31.43,70.03,2.31,52.29,0.0,Partly Cloudy
2024-07-27 07:00:00,7,5,7,34.81,75.0,14.33,25.71,0.0,Clear
2024-07-27 08:00:00,8,5,7,32.96,71.54,16.0,52.2,0.0,Partly Cloudy
2024-07-27 09:00:00,9,5,7,35.31,70.9,14.09,17.33,0.0,Clear
2024-07-27 10:00:00,10,5,7,34.2,76.9,25.44,21.56,0.0,Clear
2024-07-27 11:00:00,11,5,7,36.37,77.94,8.61,19.88,0.0,Clear
2024-07-27 12:00:00,12,5,7,34.1,67.3,24.47,39.93,0.0,Clear
2024-07-27 13:00:00,13,5,7,32.52,72.46,17.56,59.78,0.0,Partly Cloudy
2024-07-27 14:00:00,14,5,7,33.29,72.88,9.05,47.05,0.0,Partly Cloudy
2024-07-27 15:00:00,15,5,7,32.47,67.7,3.86,41.11,0.0,Partly Cloudy
2024-07-27 16:00:00,16,5,7,34.45,72.5,12.53,16.72,0.0,Clear
2024-07-27 17:00:00,17,5,7,31.99,72.89,7.83,42.69,1.64,Light Rain
2024-07-27 18:00:00,18,5,7,30.34,82.92,29.59,28.06,1.05,Light Rain
2024-07-27 19:00:00,19,5,7,28.72,75.05,17.32,51.29,0.0,Partly Cloudy
2024-07-27 20:00:00,20,5,7,32.12,62.73,26.56,30.48,0.0,Clear
2024-07-27 21:00:00,21,5,7,26.41,68.12,2.83,26.38,0.0,Clear
2024-07-27 22:00:00,22,5,7,24.08,81.65,12.39,68.29,0.0,Partly Cloudy
2024-07-27 23:00:00,23,5,7,27.18,79.45,20.1,33.97,0.0,Clear
2024-07-28 00:00:00,0,6,7,28.66,86.78,16.59,24.96,0.0,Clear
2024-07-28 01:00:00,1,6,7,23.47,91.54,15.67,20.21,0.0,Clear
2024-07-28 02:00:00,2,6,7,25.7,81.63,9.4,52.68,0.0,Partly Cloudy
2024-07-28 03:00:00,3,6,7,28.51,83.66,8.11,56.27,0.0,Partly Cloudy
2024-07-28 04:00:00,4,6,7,25.44,77.05,24.46,9.72,0.18,Light Rain
2024-07-28 05:00:00,5,6,7,27.77,62.42,13.66,84.12,0.0,Cloudy
2024-07-28 06:00:00,6,6,7,27.95,72.71,1.79,11.26,0.0,Clear
2024-07-28 07:00:00,7,6,7,31.57,67.65,17.42,54.65,0.0,Partly Cloudy
2024-07-28 08:00:00,8,6,7,31.39,79.23,15.24,3.9,0.0,Clear
2024-07-28 09:00:00,9,6,7,34.86,76.86,2.4,52.21,0.0,Partly Cloudy
2024-07-28 10:00:00,10,6,7,34.09,72.96,23.58,49.18,0.0,Partly Cloudy
2024-07-28 11:00:00,11,6,7,32.52,74.7,6.98,31.22,3.71,Light Rain
2024-07-28 12:00:00,12,6,7,35.23,62.38,4.95,6.08,0.0,Clear
2024-07-28 13:00:00,13,6,7,36.51,73.64,18.93,48.95,0.0,Partly Cloudy
2024-07-28 14:00:00,14,6,7,34.34,74.1,26.76,22.17,0.0,Clear
2024-07-28 15:00:00,15,6,7,32.08,81.61,5.5,47.23,0.0,Partly Cloudy
2024-07-28 16:00:00,16,6,7,34.47,67.49,7.57,38.13,1.0,Light Rain
2024-07-28 17:00:00,17,6,7,34.31,71.67,10.54,31.46,0.0,Clear
2024-07-28 18:00:00,18,6,7,27.2,70.92,9.82,59.54,0.0,Partly Cloudy
2024-07-28 19:00:00,19,6,7,28.88,81.37,13.02,38.98,0.0,Clear
2024-07-28 20:00:00,20,6,7,30.09,71.89,1.98,13.31,0.0,Clear
2024-07-28 21:00:00,21,6,7,27.22,84.45,4.83,22.61,0.0,Clear
2024-07-28 22:00:00,22,6,7,26.39,79.37,18.06,19.21,0.0,Clear
2024-07-28 23:00:00,23,6,7,29.05,75.8,21.08,12.77,0.0,Clear
2024-07-29 00:00:00,0,0,7,27.6,76.25,2.41,80.31,0.0,Cloudy
2024-07-29 01:00:00,1,0,7,25.13,81.13,1.63,18.88,0.0,Clear
2024-07-29 02:00:00,2,0,7,26.01,85.12,17.65,13.01,0.0,Clear
2024-07-29 03:00:00,3,0,7,27.07,72.56,13.51,65.8,0.0,Partly Cloudy
2024-07-29 04:00:00,4,0,7,27.09,68.46,16.49,13.32,0.0,Clear
2024-07-29 05:00:00,5,0,7,27.63,65.52,7.83,16.08,0.0,Clear
2024-07-29 06:00:00,6,0,7,29.79,71.45,14.0,70.13,0.0,Partly Cloudy
2024-07-29 07:00:00,7,0,7,29.1,78.23,32.2,45.54,0.0,Partly Cloudy
2024-07-29 08:00:00,8,0,7,31.87,72.09,10.42,44.81,0.0,Partly Cloudy
2024-07-29 09:00:00,9,0,7,34.14,68.8,22.53,26.01,0.0,Clear
2024-07-29 10:00:00,10,0,7,34.38,69.7,0.85,49.91,0.0,Partly Cloudy
2024-07-29 11:00:00,11,0,7,35.79,69.54,16.49,26.5,0.0,Clear
2024-07-29 12:00:00,12,0,7,35.37,76.4,8.84,65.28,0.0,Partly Cloudy
2024-07-29 13:00:00,13,0,7,35.35,71.15,9.64,53.72,0.0,Partly Cloudy
2024-07-29 14:00:00,14,0,7,35.31,74.82,2.21,57.16,0.0,Partly Cloudy
2024-07-29 15:00:00,15,0,7,31.94,65.74,16.71,19.83,0.0,Clear
2024-07-29 16:00:00,16,0,7,31.18,63.12,17.5,30.64,0.0,Clear
2024-07-29 17:00:00,17,0,7,29.78,74.28,18.52,41.68,0.0,Partly Cloudy
2024-07-29 18:00:00,18,0,7,29.19,79.62,12.51,13.39,0.0,Clear
2024-07-29 19:00:00,19,0,7,31.15,79.42,12.35,22.76,0.0,Clear
2024-07-29 20:00:00,20,0,7,27.96,69.29,2.09,69.66,0.38,Light Rain
2024-07-29 21:00:00,21,0,7,28.35,76.19,15.56,40.51,0.0,Partly Cloudy
2024-07-29 22:00:00,22,0,7,25.41,75.72,2.61,63.91,0.0,Partly Cloudy
2024-07-29 23:00:00,23,0,7,25.59,86.47,7.54,62.89,0.0,Partly Cloudy
2024-07-30 00:00:00,0,1,7,26.73,89.43,8.27,27.01,0.0,Clear
2024-07-30 01:00:00,1,1,7,29.47,78.43,1.84,23.23,0.0,Clear
2024-07-30 02:00:00,2,1,7,29.48,81.5,20.67,62.2,0.0,Partly Cloudy
2024-07-30 03:00:00,3,1,7,28.71,80.28,27.53,40.44,0.0,Partly Cloudy
2024-07-30 04:00:00,4,1,7,28.2,82.65,12.41,49.0,0.0,Partly Cloudy
2024-07-30 05:00:00,5,1,7,29.72,75.88,15.42,50.91,0.0,Partly Cloudy
2024-07-30 06:00:00,6,1,7,32.15,78.98,2.19,53.81,0.0,Partly Cloudy
2024-07-30 07:00:00,7,1,7,30.61,72.99,6.64,35.77,3.34,Light Rain
2024-07-30 08:00:00,8,1,7,33.83,74.14,10.16,42.94,0.0,Partly Cloudy
2024-07-30 09:00:00,9,1,7,32.27,69.42,21.29,30.83,0.0,Clear
2024-07-30 10:00:00,10,1,7,33.49,73.01,8.22,81.1,0.0,Cloudy
2024-07-30 11:00:00,11,1,7,37.14,60.68,22.7,75.16,0.0,Cloudy
2024-07-30 12:00:00,12,1,7,32.66,76.24,9.8,3.5,0.0,Clear
2024-07-30 13:00:00,13,1,7,33.89,76.1,26.64,80.81,0.0,Cloudy
2024-07-30 14:00:00,14,1,7,33.28,72.11,15.19,35.88,0.0,Clear
2024-07-30 15:00:00,15,1,7,34.12,70.61,2.21,56.59,0.41,Light Rain
2024-07-30 16:00:00,16,1,7,30.04,73.91,5.65,83.48,0.0,Cloudy
2024-07-30 17:00:00,17,1,7,30.57,75.06,22.51,21.67,0.0,Clear
2024-07-30 18:00:00,18,1,7,29.86,73.64,29.25,59.66,0.0,Partly Cloudy
2024-07-30 19:00:00,19,1,7,31.09,87.78,0.29,57.02,0.0,Partly Cloudy
2024-07-30 20:00:00,20,1,7,32.51,80.52,12.14,27.52,7.91,Light Rain
2024-07-30 21:00:00,21,1,7,27.5,77.4,3.61,38.44,0.0,Clear
2024-07-30 22:00:00,22,1,7,27.32,76.67,18.58,26.39,0.0,Clear
2024-07-30 23:00:00,23,1,7,23.0,80.25,11.65,56.57,0.0,Partly Cloudy
2024-07-31 00:00:00,0,2,7,22.59,86.33,14.52,32.85,0.0,Clear
2024-07-31 01:00:00,1,2,7,26.39,73.62,19.02,43.74,0.0,Partly Cloudy
2024-07-31 02:00:00,2,2,7,27.0,67.83,22.03,38.77,0.0,Clear
2024-07-31 03:00:00,3,2,7,28.58,70.46,6.03,52.26,0.0,Partly Cloudy
2024-07-31 04:00:00,4,2,7,28.12,82.96,5.93,94.96,16.82,Heavy Rain
2024-07-31 05:00:00,5,2,7,31.41,78.49,16.04,31.66,0.0,Clear
2024-07-31 06:00:00,6,2,7,30.42,76.1,24.07,71.73,0.0,Partly Cloudy
2024-07-31 07:00:00,7,2,7,31.08,67.79,22.53,47.8,0.0,Partly Cloudy
2024-07-31 08:00:00,8,2,7,34.14,70.98,7.88,43.41,0.0,Partly Cloudy
2024-07-31 09:00:00,9,2,7,31.58,62.32,5.08,39.74,0.0,Clear
2024-07-31 10:00:00,10,2,7,35.08,74.04,11.71,31.64,0.0,Clear
2024-07-31 11:00:00,11,2,7,30.65,68.4,16.25,45.66,0.0,Partly Cloudy
2024-07-31 12:00:00,12,2,7,33.81,60.26,16.39,51.49,0.0,Partly Cloudy
2024-07-31 13:00:00,13,2,7,34.96,61.96,18.21,43.09,0.0,Partly Cloudy
2024-07-31 14:00:00,14,2,7,34.78,74.57,2.74,33.57,1.11,Light Rain
2024-07-31 15:00:00,15,2,7,33.37,69.64,4.71,44.15,0.0,Partly Cloudy
2024-07-31 16:00:00,16,2,7,30.98,76.23,16.96,24.23,0.0,Clear
2024-07-31 17:00:00,17,2,7,31.34,78.89,4.16,21.54,0.0,Clear
2024-07-31 18:00:00,18,2,7,32.76,79.07,6.4,26.12,0.0,Clear
2024-07-31 19:00:00,19,2,7,30.0,83.47,8.06,27.24,0.0,Clear
2024-07-31 20:00:00,20,2,7,29.29,81.84,0.63,28.61,0.54,Light Rain
2024-07-31 21:00:00,21,2,7,26.65,80.94,0.7,30.36,0.0,Clear
2024-07-31 22:00:00,22,2,7,26.84,81.66,19.73,59.71,0.0,Partly Cloudy
2024-07-31 23:00:00,23,2,7,26.25,74.89,15.76,55.76,0.0,Partly Cloudy
2024-08-01 00:00:00,0,3,8,26.71,87.78,0.15,74.62,0.0,Partly Cloudy
2024-08-01 01:00:00,1,3,8,26.4,79.3,5.89,30.06,0.0,Clear
2024-08-01 02:00:00,2,3,8,23.83,80.58,20.56,44.69,0.0,Partly Cloudy
2024-08-01 03:00:00,3,3,8,27.0,79.89,10.22,76.54,0.0,Cloudy
2024-08-01 04:00:00,4,3,8,27.91,79.9,7.03,54.56,0.0,Partly Cloudy
2024-08-01 05:00:00,5,3,8,32.01,69.76,18.47,19.5,0.0,Clear
2024-08-01 06:00:00,6,3,8,31.8,68.34,13.59,39.3,0.0,Clear
2024-08-01 07:00:00,7,3,8,30.18,86.68,27.57,61.91,0.0,Partly Cloudy
2024-08-01 08:00:00,8,3,8,29.62,68.37,7.65,29.2,0.0,Clear
2024-08-01 09:00:00,9,3,8,30.0,70.4,11.85,52.9,0.0,Partly Cloudy
2024-08-01 10:00:00,10,3,8,31.5,72.58,5.57,28.4,0.0,Clear
2024-08-01 11:00:00,11,3,8,32.73,81.56,10.98,35.59,1.49,Light Rain
2024-08-01 12:00:00,12,3,8,32.36,65.86,14.97,59.07,0.0,Partly Cloudy
2024-08-01 13:00:00,13,3,8,31.4,73.57,1.0,20.27,0.0,Clear
2024-08-01 14:00:00,14,3,8,33.08,73.7,2.03,33.48,0.0,Clear
2024-08-01 15:00:00,15,3,8,33.55,80.06,13.18,22.4,0.0,Clear
2024-08-01 16:00:00,16,3,8,31.42,67.86,13.6,37.18,0.0,Clear
2024-08-01 17:00:00,17,3,8,32.45,71.53,15.0,47.79,0.0,Partly Cloudy
2024-08-01 18:00:00,18,3,8,28.53,73.34,9.95,42.32,0.0,Partly Cloudy
2024-08-01 19:00:00,19,3,8,28.96,76.17,5.17,47.29,0.0,Partly Cloudy
2024-08-01 20:00:00,20,3,8,27.03,75.23,19.69,55.26,0.0,Partly Cloudy
2024-08-01 21:00:00,21,3,8,27.45,68.93,7.27,16.38,0.0,Clear
2024-08-01 22:00:00,22,3,8,27.35,72.6,24.26,17.56,0.0,Clear
2024-08-01 23:00:00,23,3,8,24.11,76.98,19.1,31.63,0.0,Clear
2024-08-02 00:00:00,0,4,8,24.09,77.98,10.4,47.32,0.0,Partly Cloudy
2024-08-02 01:00:00,1,4,8,26.0,80.11,3.62,39.99,0.0,Clear
2024-08-02 02:00:00,2,4,8,23.06,75.94,14.69,33.02,0.0,Clear
2024-08-02 03:00:00,3,4,8,23.54,83.35,5.44,50.23,0.0,Partly Cloudy
2024-08-02 04:00:00,4,4,8,28.6,76.59,12.61,38.0,0.0,Clear
2024-08-02 05:00:00,5,4,8,28.81,78.48,9.28,16.62,0.0,Clear
2024-08-02 06:00:00,6,4,8,31.84,82.39,2.13,25.95,0.0,Clear
2024-08-02 07:00:00,7,4,8,29.93,73.49,5.16,54.74,0.0,Partly Cloudy
2024-08-02 08:00:00,8,4,8,31.9,67.43,11.22,20.31,0.0,Clear
2024-08-02 09:00:00,9,4,8,32.98,65.28,11.57,34.83,0.0,Clear
2024-08-02 10:00:00,10,4,8,31.79,68.67,9.94,46.82,0.0,Partly Cloudy
2024-08-02 11:00:00,11,4,8,35.36,63.47,17.03,10.56,0.0,Clear
2024-08-02 12:00:00,12,4,8,31.96,71.83,17.62,61.22,0.0,Partly Cloudy
2024-08-02 13:00:00,13,4,8,31.7,71.78,21.21,35.73,0.0,Clear
2024-08-02 14:00:00,14,4,8,32.14,69.99,22.97,50.22,0.0,Partly Cloudy
2024-08-02 15:00:00,15,4,8,33.01,79.56,15.17,69.77,0.0,Partly Cloudy
2024-08-02 16:00:00,16,4,8,34.3,67.23,30.59,35.78,0.0,Clear
2024-08-02 17:00:00,17,4,8,31.93,60.46,19.41,23.61,0.0,Clear
2024-08-02 18:00:00,18,4,8,30.51,76.07,15.58,28.04,0.0,Clear
2024-08-02 19:00:00,19,4,8,30.09,84.03,16.01,21.61,0.0,Clear
2024-08-02 20:00:00,20,4,8,27.45,72.98,24.14,22.64,0.0,Clear
2024-08-02 21:00:00,21,4,8,26.67,71.1,33.42,57.03,0.0,Partly Cloudy
2024-08-02 22:00:00,22,4,8,28.26,79.88,27.55,25.89,0.0,Clear
2024-08-02 23:00:00,23,4,8,23.45,66.31,2.61,93.9,0.0,Cloudy
2024-08-03 00:00:00,0,5,8,25.28,88.07,24.42,51.54,0.0,Partly Cloudy
2024-08-03 01:00:00,1,5,8,25.39,77.81,20.98,20.82,0.0,Clear
2024-08-03 02:00:00,2,5,8,28.01,74.96,7.39,36.5,0.0,Clear
2024-08-03 03:00:00,3,5,8,26.21,78.21,18.11,33.6,0.0,Clear
2024-08-03 04:00:00,4,5,8,27.96,74.27,4.65,26.8,0.0,Clear
2024-08-03 05:00:00,5,5,8,28.08,73.49,6.66,17.16,0.0,Clear
2024-08-03 06:00:00,6,5,8,28.26,70.26,0.91,23.21,0.0,Clear
2024-08-03 07:00:00,7,5,8,29.48,69.06,15.02,13.49,0.0,Clear
2024-08-03 08:00:00,8,5,8,30.16,70.76,2.91,27.39,0.0,Clear
2024-08-03 09:00:00,9,5,8,32.42,77.76,3.05,48.92,0.0,Partly Cloudy
2024-08-03 10:00:00,10,5,8,34.69,69.84,20.92,76.36,0.0,Cloudy
2024-08-03 11:00:00,11,5,8,37.29,75.71,6.01,34.35,0.0,Clear
2024-08-03 12:00:00,12,5,8,32.34,73.26,10.95,31.5,0.0,Clear
2024-08-03 13:00:00,13,5,8,34.45,72.46,9.21,50.02,0.0,Partly Cloudy
2024-08-03 14:00:00,14,5,8,31.62,61.29,25.65,25.75,0.0,Clear
2024-08-03 15:00:00,15,5,8,32.04,73.52,20.56,74.44,0.0,Partly Cloudy
2024-08-03 16:00:00,16,5,8,30.57,65.17,1.01,59.14,3.21,Light Rain
2024-08-03 17:00:00,17,5,8,31.41,67.57,5.44,37.35,0.0,Clear
2024-08-03 18:00:00,18,5,8,27.01,72.67,26.58,56.97,0.0,Partly Cloudy
2024-08-03 19:00:00,19,5,8,29.31,68.71,19.97,15.95,0.0,Clear
2024-08-03 20:00:00,20,5,8,27.09,71.95,6.49,73.4,0.0,Partly Cloudy
2024-08-03 21:00:00,21,5,8,26.64,72.39,34.06,28.92,0.0,Clear
2024-08-03 22:00:00,22,5,8,25.31,79.97,8.32,72.31,0.0,Partly Cloudy
2024-08-03 23:00:00,23,5,8,26.27,83.87,19.46,48.66,0.0,Partly Cloudy
2024-08-04 00:00:00,0,6,8,26.8,77.8,12.48,52.19,4.42,Light Rain
2024-08-04 01:00:00,1,6,8,26.52,77.74,9.88,4.85,0.0,Clear
2024-08-04 02:00:00,2,6,8,29.35,80.13,14.99,27.38,0.0,Clear
2024-08-04 03:00:00,3,6,8,27.04,78.9,16.97,35.73,0.0,Clear
2024-08-04 04:00:00,4,6,8,28.21,83.57,18.45,49.62,0.0,Partly Cloudy
2024-08-04 05:00:00,5,6,8,28.67,82.68,10.0,43.54,0.0,Partly Cloudy
2024-08-04 06:00:00,6,6,8,28.17,70.91,3.38,31.92,0.0,Clear
2024-08-04 07:00:00,7,6,8,30.94,71.46,21.91,43.87,0.0,Partly Cloudy
2024-08-04 08:00:00,8,6,8,30.99,72.35,23.02,58.59,0.0,Partly Cloudy
2024-08-04 09:00:00,9,6,8,30.11,68.08,16.45,41.64,0.0,Partly Cloudy
2024-08-04 10:00:00,10,6,8,30.36,76.36,10.39,38.83,0.0,Clear
2024-08-04 11:00:00,11,6,8,35.73,74.13,15.55,49.34,0.0,Partly Cloudy
2024-08-04 12:00:00,12,6,8,33.47,64.51,23.75,41.9,0.0,Partly Cloudy
2024-08-04 13:00:00,13,6,8,32.96,60.38,5.77,59.49,0.0,Partly Cloudy
2024-08-04 14:00:00,14,6,8,32.76,76.24,2.62,71.69,0.0,Partly Cloudy
2024-08-04 15:00:00,15,6,8,31.5,77.17,19.64,49.57,0.0,Partly Cloudy
2024-08-04 16:00:00,16,6,8,31.22,72.07,4.16,54.7,0.0,Partly Cloudy
2024-08-04 17:00:00,17,6,8,31.31,78.13,6.74,24.79,0.0,Clear
2024-08-04 18:00:00,18,6,8,28.01,77.16,20.41,44.83,0.0,Partly Cloudy
2024-08-04 19:00:00,19,6,8,27.85,78.54,8.35,55.5,0.0,Partly Cloudy
2024-08-04 20:00:00,20,6,8,24.06,71.34,8.2,65.42,0.0,Partly Cloudy
2024-08-04 21:00:00,21,6,8,27.77,82.55,6.58,61.79,0.0,Partly Cloudy
2024-08-04 22:00:00,22,6,8,26.55,75.13,17.29,15.87,0.0,Clear
2024-08-04 23:00:00,23,6,8,28.56,77.77,4.66,49.87,0.0,Partly Cloudy
2024-08-05 00:00:00,0,0,8,24.71,76.94,2.62,33.06,0.0,Clear
2024-08-05 01:00:00,1,0,8,25.83,75.36,9.47,45.22,0.0,Partly Cloudy
2024-08-05 02:00:00,2,0,8,26.8,82.51,23.84,50.33,0.0,Partly Cloudy
2024-08-05 03:00:00,3,0,8,24.57,75.33,11.24,57.96,0.0,Partly Cloudy
2024-08-05 04:00:00,4,0,8,25.85,74.56,17.88,47.2,0.0,Partly Cloudy
2024-08-05 05:00:00,5,0,8,28.07,74.95,2.08,49.2,0.0,Partly Cloudy
2024-08-05 06:00:00,6,0,8,30.28,75.94,1.72,8.66,0.0,Clear
2024-08-05 07:00:00,7,0,8,28.66,75.5,15.37,65.84,0.0,Partly Cloudy
2024-08-05 08:00:00,8,0,8,30.68,79.66,23.35,36.51,11.61,Heavy Rain
2024-08-05 09:00:00,9,0,8,32.72,70.22,6.87,67.11,0.21,Light Rain
2024-08-05 10:00:00,10,0,8,33.54,68.45,12.56,23.47,0.0,Clear
2024-08-05 11:00:00,11,0,8,32.85,77.21,23.58,55.08,0.0,Partly Cloudy
2024-08-05 12:00:00,12,0,8,32.26,74.23,13.48,15.8,0.0,Clear
2024-08-05 13:00:00,13,0,8,34.43,66.23,13.01,43.53,0.0,Partly Cloudy
2024-08-05 14:00:00,14,0,8,32.22,82.75,19.58,16.75,0.0,Clear
2024-08-05 15:00:00,15,0,8,31.1,71.27,8.71,79.88,5.3,Light Rain
2024-08-05 16:00:00,16,0,8,30.23,68.39,1.41,48.0,0.0,Partly Cloudy
2024-08-05 17:00:00,17,0,8,31.26,68.37,11.1,67.87,0.0,Partly Cloudy
2024-08-05 18:00:00,18,0,8,30.79,74.95,14.38,35.77,0.0,Clear
2024-08-05 19:00:00,19,0,8,27.84,76.85,15.09,45.17,0.0,Partly Cloudy
2024-08-05 20:00:00,20,0,8,27.16,74.88,16.05,51.22,0.83,Light Rain
2024-08-05 21:00:00,21,0,8,23.77,72.52,11.72,62.04,0.0,Partly Cloudy
2024-08-05 22:00:00,22,0,8,27.48,77.42,17.5,28.82,0.0,Clear
2024-08-05 23:00:00,23,0,8,22.79,72.36,10.06,41.47,0.0,Partly Cloudy
2024-08-06 00:00:00,0,1,8,24.27,80.51,13.89,36.72,0.0,Clear
2024-08-06 01:00:00,1,1,8,26.16,74.1,15.28,53.55,0.0,Partly Cloudy
2024-08-06 02:00:00,2,1,8,26.28,78.97,12.86,44.66,0.0,Partly Cloudy
2024-08-06 03:00:00,3,1,8,22.69,76.24,11.91,21.59,0.0,Clear
2024-08-06 04:00:00,4,1,8,27.96,81.37,5.98,26.16,0.0,Clear
2024-08-06 05:00:00,5,1,8,26.18,75.5,14.29,21.87,0.0,Clear
2024-08-06 06:00:00,6,1,8,30.88,66.49,18.49,36.28,0.0,Clear
2024-08-06 07:00:00,7,1,8,28.78,71.63,12.29,10.56,0.0,Clear
2024-08-06 08:00:00,8,1,8,32.23,66.22,11.82,17.75,0.0,Clear
2024-08-06 09:00:00,9,1,8,33.44,73.24,11.48,22.41,0.0,Clear
2024-08-06 10:00:00,10,1,8,34.21,56.82,1.07,50.13,0.0,Partly Cloudy
2024-08-06 11:00:00,11,1,8,34.91,66.7,18.35,54.28,0.0,Partly Cloudy
2024-08-06 12:00:00,12,1,8,34.48,63.93,10.49,17.29,0.0,Clear
2024-08-06 13:00:00,13,1,8,34.9,71.47,28.89,12.32,5.15,Light Rain
2024-08-06 14:00:00,14,1,8,31.07,70.72,5.5,77.02,0.0,Cloudy
2024-08-06 15:00:00,15,1,8,31.24,68.61,6.6,63.32,0.0,Partly Cloudy
2024-08-06 16:00:00,16,1,8,31.46,73.65,19.06,63.56,4.07,Light Rain
2024-08-06 17:00:00,17,1,8,29.84,72.57,23.64,58.49,0.0,Partly Cloudy
2024-08-06 18:00:00,18,1,8,27.67,79.84,0.56,64.88,0.0,Partly Cloudy
2024-08-06 19:00:00,19,1,8,27.75,78.94,3.94,56.21,0.0,Partly Cloudy
2024-08-06 20:00:00,20,1,8,26.98,76.55,14.72,2.2,0.0,Clear
2024-08-06 21:00:00,21,1,8,23.66,82.75,18.12,27.18,0.0,Clear
2024-08-06 22:00:00,22,1,8,24.31,80.59,24.74,35.0,0.0,Clear
2024-08-06 23:00:00,23,1,8,22.16,79.99,0.7,39.52,0.0,Clear
2024-08-07 00:00:00,0,2,8,26.52,82.37,2.55,72.03,0.0,Partly Cloudy
2024-08-07 01:00:00,1,2,8,23.63,76.04,0.07,70.49,0.0,Partly Cloudy
2024-08-07 02:00:00,2,2,8,26.89,82.09,21.99,28.66,0.0,Clear
2024-08-07 03:00:00,3,2,8,27.35,63.13,7.04,63.91,0.0,Partly Cloudy
2024-08-07 04:00:00,4,2,8,27.0,71.39,21.47,65.4,0.0,Partly Cloudy
2024-08-07 05:00:00,5,2,8,28.36,80.52,12.35,62.39,0.0,Partly Cloudy
